trackid,trackname,artist,artistid,genres,main_genre,danceability,energy,loudness,speechness,acousticness,instrumentalness,liveness,valence,tempo
6mzaCRuLTRiz1caGOum3zT,the way (feat. chance the rapper),kehlani,0cGUm45nv7Z6M6qdXYQGTX, dancepop pop poprap post-teenpop r&b urbancontemporary ,rap,0.746,0.538,-6.479,0.32,0.389,0.0,0.139,0.516,101.018
6CCIqr8xROr3jTnXf4GI3B,rap promoter,a tribe called quest,09hVIj6vWgoCDtT03h8ZCa, alternativehiphop conscioushiphop eastcoasthiphop gangsterrap hardcorehiphop hiphop jazzrap queenshiphop rap ,rap,0.867,0.459,-13.526,0.254,0.00846,0.0212,0.0695,0.554,97.464
5yK37zazHUe3WxEvymZs20,bad idea (feat. chance the rapper),cordae,0huGjMyP507tBCARyzSkrv, dmvrap hiphop poprap rap trap undergroundhiphop vaportrap ,rap,0.732,0.464,-8.591,0.301,0.309,0.0,0.107,0.353,82.494
3rYXm8e6zVlAVQKXBzttRG,rapture rising,jt music,5qvrAlKjc0Sqrqz6v2wBGk, antiviralpop comic otacore ,rap,0.75,0.817,-4.109,0.245,0.149,0.0,0.0643,0.521,93.034
0pcCI8w8ZMfdkExkpZlWA5,rap up 2020,uncle murda,3kortApcf0ntRWexUkJE4H, battlerap nycrap rap trap ,rap,0.577,0.849,-4.363,0.402,0.28,0.0,0.599,0.78,89.467
2rk0lCpO1vkKAQ6BC8bjUX,jazz,mick jenkins,1FvjvACFvko2Z91IvDljrx, chicagorap conscioushiphop drill escaperoom hiphop rap undergroundhiphop ,jazz,0.636,0.61,-9.665,0.119,0.25,0.000121,0.113,0.296,125.227
7hQJA50XrCWABAu5v6QZ4i,don't stop me now - remastered 2011,queen,1dfeR4HaWDbWqFHLkxsg1d, classicrock glamrock rock ,jazz,0.563,0.865,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271
3itQmY3qDISKklo9IYsVsq,jazzanooga,chattanooga trio,3ZXld6SkmayTEPuJygbwy6, backgroundjazz ,jazz,0.588,0.0493,-20.4,0.0355,0.882,0.496,0.136,0.202,99.929
4igIYHF3B5VBxEafHauVo3,fat bottomed girls - remastered 2011,queen,1dfeR4HaWDbWqFHLkxsg1d, classicrock glamrock rock ,jazz,0.337,0.684,-7.674,0.0495,0.0319,6.57e-06,0.342,0.404,88.772
6w4MlvpuxtbjGdL9YeTx89,jazzy belle,outkast,1G9G7WwrXka3Z1r7aIDjI7, atlhiphop dirtysouthrap hiphop rap southernhiphop ,jazz,0.878,0.65,-8.08,0.252,0.0178,0.0,0.0408,0.101,92.03
7AgMX97ljLm9BzszyyXEYZ,jazz (we've got),a tribe called quest,09hVIj6vWgoCDtT03h8ZCa, alternativehiphop conscioushiphop eastcoasthiphop gangsterrap hardcorehiphop hiphop jazzrap queenshiphop rap ,jazz,0.822,0.479,-15.962,0.271,0.719,4.42e-05,0.124,0.72,92.461
6MzyclGrr8mFu3tWUDilzX,jazzy winter,guustavv,4ztOXfl03SlHkzRIsrvWmX, lo-fibeats ,jazz,0.902,0.487,-6.914,0.0818,0.1,0.914,0.153,0.645,137.837
4zT7o5DXTHqujNoe4tX1y2,jazzy afternoon,codename chinadoll,1M7I2GYBClRIiT9B72xUTg, ,jazz,0.668,0.321,-11.569,0.109,0.878,0.94,0.122,0.0913,90.025
0vWr6UA0jLQEeUovILOXoK,piano jazz soundtrack for doggies,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.679,0.0102,-19.94,0.126,0.988,0.846,0.108,0.0395,104.577
4piWGWlGPmzxSmFj3gbdZB,jazzy afternoon,lofi waiter,5H5W5vmpQSBmQv1uMVor61, ,jazz,0.674,0.52,-9.925,0.0334,0.772,0.945,0.107,0.225,82.47
0lyR32dwfzKiiewzCfOZVe,piano jazz soundtrack for pups,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.605,0.0117,-20.451,0.183,0.988,0.825,0.101,0.0641,79.33
60N4Ak0X217HI7b1YH8BcR,jazz or no,kid kio,5Y2wHchGaDlDsk9FPC0YSE, ,jazz,0.745,0.54,-7.217,0.0557,0.327,0.0432,0.109,0.257,79.992
25JtXAFJmZg78ohRJYFHpZ,piano jazz soundtrack for pups,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.668,0.0113,-19.346,0.0975,0.977,0.903,0.0874,0.0901,99.683
5RJF9tfEnpKUK75fXG0iM8,jazz patterns,codename chinadoll,1M7I2GYBClRIiT9B72xUTg, ,jazz,0.699,0.149,-12.203,0.0381,0.538,0.931,0.0916,0.0739,83.988
4rFXNDts3bxz2JmCg90ZYS,piano jazz soundtrack for dogs,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.866,0.0214,-19.713,0.213,0.987,0.965,0.103,0.108,104.979
5qfzAcduILcj6euaPXfRNC,jazzin',sweet medicine,0CF9CnQbK6uS8u78KVnIPv, ,jazz,0.525,0.188,-16.029,0.331,0.616,0.937,0.134,0.517,157.025
1uJUAGx01v0iDDS1SVXROX,piano jazz soundtrack for separation anxiety,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.75,0.0325,-19.67,0.0891,0.989,0.892,0.0948,0.0559,79.27
6hiCbzeszJbVGpa3wjLVYU,jazzy climax,jackkeline,7lD9rhaSns5H8C1zEBPt1v, ,jazz,0.0717,0.473,-17.451,0.0548,0.00119,0.967,0.104,0.247,185.609
1yWSgIWTzjyAfkNHXx0wKV,piano jazz soundtrack for separation anxiety,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.579,0.0122,-19.908,0.206,0.988,0.928,0.1,0.0739,177.99
0oimP7Y3nGjmS5ZVywP35Y,jazzclub solitude,the jazzister,6LOBP6YumzpuOnDRDVJt8o, lo-fibeats ,jazz,0.634,0.597,-13.927,0.441,0.206,0.91,0.146,0.794,139.369
2u5TLDMnflYS9PMiZaKv5w,calm solo piano jazz - vibe for doggies,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.689,0.0063,-21.733,0.0877,0.989,0.922,0.11,0.176,110.127
6Wbqw3zkBTnKRRukTTGcxV,jazzy house,lets talk about it,24CJpDXWux7vwEuKu89KRW, ,jazz,0.903,0.757,-9.205,0.0439,0.129,0.722,0.0889,0.325,119.996
5QYJHNlGh1suGPJevX7hxc,opulent solo piano jazz - vibe for pups,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.701,0.0327,-20.076,0.0991,0.986,0.956,0.118,0.0956,79.672
0pjCsB0XNSyqM9UazlTODC,jazz suite no. 2: vi. waltz 2,dmitri shostakovich,6s1pCNXcbdtQJlsnM1hRIA, classical compositionalambient russianmodernclassical ,jazz,0.322,0.184,-18.312,0.0338,0.984,0.902,0.0813,0.356,107.847
441R9LNAXAn2YhuXJkM5Dy,hot solo piano jazz - vibe for separation anxiety,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.605,0.0149,-20.644,0.152,0.99,0.902,0.111,0.045,85.32
3MonuiYoIeN3cYQ5WRuf5V,jazzy's joint,jazzinuf,6rJ1GwtHin2BJbKLuNn9pi, chillhop focusbeats lo-fibeats ,jazz,0.676,0.592,-8.273,0.0446,0.0255,0.604,0.227,0.699,92.97
6EibpBkxWFmHRUZUhrpOsT,understated solo piano jazz - vibe for cute puppies,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.591,0.0138,-20.216,0.433,0.984,0.956,0.107,0.115,78.02
3LOi1V051Obp9hHRgAC0JU,jazz suite no.2: 6. waltz ii,dmitri shostakovich,6s1pCNXcbdtQJlsnM1hRIA, classical compositionalambient russianmodernclassical ,jazz,0.179,0.179,-17.838,0.0319,0.975,0.888,0.0758,0.432,185.851
6vrcumjrA2bquSQY5Fey5D,fabulous solo piano jazz - vibe for cute puppies,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.722,0.00656,-22.065,0.243,0.989,0.371,0.0944,0.0889,111.608
0kQFM7bNOVlBRBVYmCDKgZ,jazz,lofi lemur,5veYeCJr7DmizEWGrJ42Pl, ,jazz,0.744,0.509,-9.224,0.0443,0.0756,0.882,0.265,0.245,157.966
7Mlz30cRNUqVCaP0XVUOPv,jazz vibes,crahms,3ezRgYzA0uurhovYKfsHj0, ,jazz,0.8,0.212,-15.697,0.113,0.0255,0.932,0.101,0.247,180.029
289qwkfsxMhnoFRV9BATFW,jazzkoral,helge lien trio,4kWBvU5JdoohnGYl7SMlfY, contemporaryjazz darkjazz ecm-stylejazz italianjazz jazztrio modernjazztrio norwegianjazz ,jazz,0.45,0.238,-20.45,0.0414,0.681,0.508,0.32,0.0464,93.93
4XQiYHyBgQsI0lEKs1WEqO,dream like solo piano jazz - vibe for separation anxiety,sleepy dogs,1Cj9j44XMhQeNHAwWJRCKd, petcalming ,jazz,0.705,0.0454,-18.831,0.0547,0.988,0.965,0.117,0.114,78.839
3GyIdpGFZ6b44ryOhrcZSn,jazz studying nights,study jazz,0p8XwPaeEBGRt7xr8bdUVu, dinnerjazz ,jazz,0.651,0.107,-26.26,0.0437,0.978,0.761,0.0844,0.378,83.096
1fwiNplwwbDWodDUHiUHdU,jazzy conscience,crate diggers,0WOGvsLAjAft28z7O3QHQ8, ,jazz,0.699,0.297,-6.487,0.0449,0.634,0.752,0.107,0.557,180.244
7pFRhCj70NUNZG4xMDEQj8,soul mates,jazzinuf,6rJ1GwtHin2BJbKLuNn9pi, chillhop focusbeats lo-fibeats ,jazz,0.517,0.509,-9.917,0.137,0.407,0.311,0.251,0.37,74.98
0uban5XYHLYwQQIOPLpwEZ,jazzy gyal,beosound,5PxwgwToqzdaFKSQhYVDre, ,jazz,0.82,0.402,-8.702,0.223,0.665,0.025,0.125,0.165,92.084
7fUfq9JxZsBoZMzHCXBQLM,rose rouge,jorja smith,1CoZyIx7UvdxT5c8UkMzHd, alternativer&b dancepop pop ukcontemporaryr&b ,jazz,0.664,0.721,-11.366,0.0562,0.182,0.463,0.338,0.3,117.976
5EanZA7Isy8oixwHfJRgXX,jazz brunch,harlem jazz guitar quartet,6eoXWYEF1O1o8IUAwya5J7, dinnerjazz ,jazz,0.871,0.216,-18.747,0.0514,0.943,0.831,0.103,0.679,135.169
7uR7WsWw2HTKDnz4Qw6wTH,jazz with coffee and tea,instrumental music cafe,4xFNR9j9SG8qDtLOW6Fy61, dinnerjazz ,jazz,0.761,0.155,-21.639,0.0617,0.67,0.522,0.082,0.707,114.126
0kD9c4nq3MP5lT0GMel3rC,jazzitorium,max i million,3E8ESEdLCBN9GiSZCUXgdf, ,jazz,0.677,0.436,-10.163,0.109,0.619,0.902,0.517,0.418,92.085
6tgVK6HUOJQwUBTbG5828o,alleycat jazz,moose dawa,4iLyC66mfowfMoMtmbsDUb, chillhop lo-fibeats ,jazz,0.765,0.144,-12.642,0.142,0.619,0.94,0.0983,0.162,89.001
6AAIzRpfYHrgIA3R20FAFu,jazzy,emapea,3BiFZY6zbND5L3MEM6niE6, chillhop jazzboombap ,jazz,0.831,0.266,-7.985,0.0942,0.44,0.366,0.169,0.322,86.013
2sig8mxmjeVn3MUPn6NeAC,whiskey jazz,living room,0sLb0ouettR8lDLnEgCSVK, chillout ,jazz,0.634,0.261,-13.96,0.0751,0.788,0.795,0.139,0.386,85.086
4PDhPW1B3kOjbOxO2QIAg7,jazz music for reading,reading background music playlist,3FnmFhRPm7EJgeTzdtG4qI, dinnerjazz ,jazz,0.849,0.0952,-28.334,0.0485,0.718,0.919,0.105,0.567,115.027
4osIPX69L1GljMgVp0YDS9,it was you,norah jones,2Kx7MNY7cI1ENniW7vT30N, adultstandards contemporaryvocaljazz jazzpop neomellow vocaljazz ,jazz,0.451,0.17,-13.599,0.0333,0.694,0.0599,0.115,0.0823,118.515
55npDrQXc6FTR4QtCpKAmR,don't know why,norah jones,2Kx7MNY7cI1ENniW7vT30N, adultstandards contemporaryvocaljazz jazzpop neomellow vocaljazz ,jazz,0.739,0.199,-11.763,0.028,0.88,1.27e-05,0.0591,0.628,88.467
1MVBehWZKhewSmucdZ5BpZ,jazz hands,xanakin skywok,2YHPVKeJcX02OyeNneU5v3, darktrap memerap ,jazz,0.749,0.849,-6.045,0.22,0.15,0.0,0.252,0.777,107.519
6UQhYW33cb0duBQiI9Xbf2,jazz instrumental morning music,jazz morning playlist,7DWL1f2n0bdG747Hb1SUrC, dinnerjazz ,jazz,0.803,0.181,-15.461,0.0538,0.811,0.938,0.103,0.76,134.586
6ekV6MGnPTuCOnjB4VcWGc,dead or alive,jazz cartier,0sc5zYshOdiFD4ayqMrJbJ, canadianhiphop indiepoprap torontorap trapsoul undergroundhiphop ,jazz,0.456,0.793,-5.569,0.65,0.175,0.0,0.169,0.707,205.348
1R0URa3Wh9LT403zzYyXDl,blues clues,shotgun willy,7Gz6VlTVwlNtBNMYV4OI3w, memerap ,blues,0.8,0.699,-8.791,0.278,0.0946,0.00112,0.324,0.881,153.944
1IX9zu7Ciqf1k48IyPLruN,big city blues,lil peep,2kCcBybjl3SAtIcwdWpUe3, emorap lgbtq+hiphop ,blues,0.589,0.665,-7.105,0.044,0.0545,0.0,0.221,0.298,74.978
51QHQSU5C4WE7KqoqeNOCM,blues run the game - 2001 remaster,jackson c. frank,5TNmizItgJPfvCoPKXAMGz, americanfolkrevival folk folkrock traditionalfolk ,blues,0.374,0.121,-13.921,0.0309,0.951,0.00349,0.102,0.413,166.212
2fDHuS1PTkHBbCWWZF1ph9,"folsom prison blues - live at folsom state prison, folsom, ca - january 1968",johnny cash,6kACVPfCOnqzgfEF5ryl0x, arkansascountry outlawcountry ,blues,0.621,0.524,-15.269,0.0803,0.0652,0.00199,0.893,0.889,110.586
6tMRhn8hTFJm2A87tmjJPr,blues run the game - studio outtake - 1965,simon & garfunkel,70cRZdQywnSFp9pnc2WTCE, classicrock folk folkrock melancholia mellowgold rock ,blues,0.516,0.118,-19.164,0.0331,0.904,1.12e-06,0.109,0.398,91.693
6ywiHcxaHBR39gRhud37XK,young man's blues,parker mccollum,0Z8XVUAOBPM4x12wKnFHEQ, contemporarycountry texascountry ,blues,0.549,0.869,-4.817,0.0546,0.0139,0.0,0.334,0.502,114.0
500Tkm3vJmVtdUwdCVxCTb,run-around,blues traveler,3pHeBYl1yujXcZqqfF1UyQ, alternativerock bluesrock jamband mellowgold poprock rock ,blues,0.629,0.867,-7.307,0.0603,0.0865,0.0,0.126,0.876,151.695
6UjeFOCGYgMpBUtqKg1Je3,alien blues,vundabar,1W4itxt3vwhmrgLEBuVHJ6, bostonindie indiegaragerock ,blues,0.464,0.682,-8.541,0.033,0.0768,0.832,0.0856,0.455,80.062
25CB87HLgvGJjx28qDlUUY,blue's clues & you theme song,blue's clues & you,40mye8b6PC8ef8GSFgWscG, preschoolchildren'smusic ,blues,0.79,0.788,-8.78,0.107,0.033,2.77e-06,0.157,0.845,120.914
2j5hsQvApottzvTn4pFJWF,what lovers do (feat. sza),maroon 5,04gDigrS5kc9YWfZHwBETP, pop poprock ,blues,0.799,0.597,-5.131,0.0611,0.0788,5.66e-06,0.1,0.419,110.001
2O7OjNCjqflzWOTVg9UlEm,blues deluxe,joe bonamassa,2SNzxY1OsSCHBLVi77mpPQ, bluesrock electricblues modernblues modernbluesrock ,blues,0.499,0.366,-9.566,0.0441,0.0108,0.00208,0.0851,0.418,144.563
6V1bu6o1Yo5ZXnsCJU8Ovk,girls like you (feat. cardi b),maroon 5,04gDigrS5kc9YWfZHwBETP, pop poprock ,blues,0.851,0.541,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959
27IRo2rYeizhRMDaNVplNM,hook,blues traveler,3pHeBYl1yujXcZqqfF1UyQ, alternativerock bluesrock jamband mellowgold poprock rock ,blues,0.562,0.742,-6.355,0.0346,0.0369,1.47e-06,0.102,0.793,165.6
1Q5kgpp4pmyGqPwNBzkSrw,roadhouse blues,the doors,22WZ7M8sxp5THdruNY3gXt, acidrock albumrock classicrock psychedelicrock rock ,blues,0.623,0.633,-8.212,0.0304,0.336,4.6e-05,0.147,0.895,121.119
2t1FMBG99dDUK5PEMjtMIE,blueshift,flofilz,39ZQx0618UYVBgGTDOJ2ds, chillhop jazzboombap lo-fibeats ,blues,0.78,0.595,-7.043,0.0378,0.478,0.898,0.12,0.818,89.013
23l1kVpqMVREiwU1YAlcr4,i guess that's why they call it the blues,elton john,3PhoLpVuITZKcymswpck5b, classicrock glamrock mellowgold pianorock softrock ,blues,0.673,0.663,-7.29,0.0269,0.217,0.017,0.177,0.671,120.634
4Euzf13sMD4iGIMmYxdrlW,blues for jeff,paul brown,4Hisv12GBxgMUsB2eBW5jy, smoothjazz ,blues,0.762,0.572,-7.744,0.0403,0.44,0.593,0.0731,0.688,96.622
3vHZogGuw36HLk1BeGLhZq,blues run the game,laura marling,7B2edU3Q7btJoNsoHCNohM, artpop britishfolk britishsinger-songwriter chamberpop indiefolk singer-songwriter stompandholler ,blues,0.589,0.224,-11.502,0.0415,0.882,0.000428,0.118,0.536,93.313
3hV8Gvijx6cVv339o3uCSK,summertime blues,alan jackson,4mxWe1mtYIYfP040G38yvS, contemporarycountry country countryroad countryrock ,blues,0.395,0.862,-6.837,0.0426,0.374,3.29e-05,0.209,0.964,80.716
7MjbtJdQdNtVJUxuKx4fhm,bluesy mind,rustwooder,0u3pfzHtApT1YmL6LsApKr, ,blues,0.616,0.508,-9.794,0.0351,0.0154,0.827,0.131,0.184,109.739
6OEHjJJvdkk1Ln0p0AZdyz,girls like you,maroon 5,04gDigrS5kc9YWfZHwBETP, pop poprock ,blues,0.611,0.462,-7.054,0.0646,0.558,1.01e-06,0.131,0.377,59.635
0Upr2QFwtXIPJPnvM3MgKi,blues incognito,brook sutton,1aJthvmYILANg0tHEhhvwj, ,blues,0.778,0.694,-12.502,0.0407,0.425,0.937,0.376,0.918,150.024
7dMWiyYYkxNC0mz90Ni9L3,blues walk,lou donaldson,1z3BNUSDJB5V6sCYKJWH4q, ,blues,0.651,0.252,-16.168,0.0588,0.804,0.0287,0.0943,0.428,121.263
1yMNEfz0Gbhczr4SDz8vqY,learnin' the blues,willie nelson,5W5bDNCqJ1jbCgTxDD0Cb3, classiccountrypop country countryrock nashvillesound outlawcountry singer-songwriter texascountry ,blues,0.714,0.373,-11.627,0.0756,0.809,0.000155,0.149,0.565,130.002
6n9bRWQhqvDGZNRedGfBML,blues,mbtonio,72l86krw2y7JCmlbFIw2Vj, ,blues,0.717,0.532,-10.102,0.225,0.535,0.0,0.114,0.706,85.033
0nbuX7OZkEY5agMkpr98wS,what it's like,everlast,14ZxDAK6ITtZZqPdiWrvSn, raprock ,blues,0.678,0.556,-7.423,0.0281,0.0904,0.0334,0.0866,0.405,85.158
3wyvxRFNCptds8vsi25v3c,blues de la notoriedad,ricardo arjona,0h1zs4CTlU9D2QtgPxptUD, cantautor latin latinarenapop latinpop rockenespanol tropical ,blues,0.499,0.509,-5.266,0.036,0.68,5.33e-06,0.158,0.404,114.889
7Hx2EA4wGaxtsiZCVVLV1i,deacon blues,steely dan,6P7H3ai06vU1sGvdpBwDmE, albumrock artrock classicrock countryrock folk folkrock mellowgold psychedelicrock rock rootsrock softrock yachtrock ,blues,0.75,0.58,-12.475,0.0355,0.437,0.000472,0.105,0.614,115.871
0gm8BFdrQjg5KwcTg3sDrS,blues in velvet room,アトラスサウンドチーム,4hFBhdNVZZuVk5FYThUwaN, japanesevgm ,blues,0.644,0.332,-12.08,0.0308,0.882,0.776,0.114,0.305,130.017
1nueTG77MzNkJTKQ0ZdGzT,don't wanna know (feat. kendrick lamar),maroon 5,04gDigrS5kc9YWfZHwBETP, pop poprock ,blues,0.783,0.61,-6.124,0.0696,0.343,0.0,0.0983,0.418,100.047
4fUyndBmTsfMmJdwQvf8bT,blues music,g. love & special sauce,74fkl73HDlCXw0l6cemB89, jamband reggaerock ,blues,0.783,0.384,-13.058,0.175,0.532,2.59e-05,0.0818,0.7,86.663
6AvfZXpbb6r35DfF7gHPRq,wait,maroon 5,04gDigrS5kc9YWfZHwBETP, pop poprock ,blues,0.655,0.603,-5.014,0.0555,0.0959,0.0,0.107,0.452,126.088
3y8rEUEUdmAcPCpPoLotnO,run-around,blues traveler,3pHeBYl1yujXcZqqfF1UyQ, alternativerock bluesrock jamband mellowgold poprock rock ,blues,0.591,0.907,-5.648,0.0837,0.0675,0.0,0.0903,0.817,151.961
3B7i9OKRRmIsSBHEbJz58Y,grind with me,pretty ricky,6XwcepfAsPhrvwziGxhwju, dancepop hiphop hippop miamihiphop popr&b poprap r&b rap southernhiphop trap urbancontemporary ,blues,0.7,0.538,-5.952,0.045,0.000204,0.0,0.105,0.189,136.518
26zJinKqbORQyrDyMFLQhS,blues my naughty sweetie gives to me,sidney bechet,1RsmXc1ZqW3WBs9iwxiSwk, bebop bigband cooljazz dixieland jazz jazzclarinet neworleansjazz stride swing vocaljazz ,blues,0.711,0.476,-9.461,0.0366,0.897,0.909,0.203,0.823,136.261
4KykoaJQ5UxjCpp3lYkvTE,liquor store blues (feat. damian marley),bruno mars,0du5cEVh5yTK9QJze8zA0C, pop ,blues,0.691,0.824,-3.925,0.0731,0.11,0.0,0.353,0.685,75.516
1HpBm13TNcyMW3PoUrlZPv,but anyway,blues traveler,3pHeBYl1yujXcZqqfF1UyQ, alternativerock bluesrock jamband mellowgold poprock rock ,blues,0.672,0.768,-9.142,0.0445,0.0382,5.51e-05,0.0837,0.942,102.487
6L5BZEcZmD6RBJnimzlyKr,nights in white satin - single version / mono mix,the moody blues,5BcZ22XONcRoLhTbZRuME1, albumrock artrock britishinvasion classicrock classicukpop countryrock fluterock folk folkrock hardrock mellowgold progressiverock psychedelicrock rock softrock symphonicrock ,blues,0.195,0.483,-4.991,0.03,0.465,0.497,0.0686,0.173,84.71
5tfAI5PpUlO6wUBW17KYbG,blues for ben,stanton moore,7bOHiKCHJ7mPMrSIiLMOIj, modernfunk neworleansfunk ,blues,0.666,0.626,-8.735,0.0399,0.182,0.873,0.0748,0.96,100.62
6Mwxvy6esnFKdYztsdZ4Oe,today i sing the blues,aretha franklin,7nwUJBm0HE4ZxD3f5cy5ok, classicsoul jazzblues memphissoul soul southernsoul ,blues,0.441,0.215,-15.162,0.0358,0.687,2.98e-05,0.137,0.277,122.152
4yghUJVM0KVbnCVwFwAbDf,blues,kayzer pape,4JQc0UmSzB4Jwf6UZeYkAQ, ,blues,0.737,0.383,-6.415,0.142,0.475,0.00143,0.141,0.362,120.061
3oAWTk92mZBxKBOKf8mR5v,summertime blues,eddie cochran,1p0t3JtUTayV2wb1RGN9mO, adultstandards brillbuildingpop rock-and-roll rockabilly ,blues,0.714,0.886,-8.629,0.0554,0.116,0.184,0.18,0.954,156.351
5HYSOEDwblGTVSh88TZnet,midnight blues,umi,4ClziihVpBeFXNyDH83Lde, alternativer&b bedroomsoul chillr&b indier&b pop ,blues,0.763,0.494,-6.857,0.0487,0.965,0.00173,0.173,0.347,88.011
7gwLQ4tZ5UdZ7qNcDyJ8wr,cold (feat. future),maroon 5,04gDigrS5kc9YWfZHwBETP, pop poprock ,blues,0.693,0.717,-6.346,0.107,0.14,0.0,0.0464,0.412,99.836
4q4emoW3IX2eHhY3sVkudj,bluesen,svaneborg kardyb,2aGCFk3Mvhs9Am7JHwoyRr, danishjazz danishmodernjazz ,blues,0.748,0.143,-16.502,0.046,0.979,0.879,0.113,0.428,126.439
17yftlQ9w4vbKh6X6cxir9,gin house blues,nina simone,7G1GBhoKtEPnP86X2PvEYO, adultstandards jazzblues soul souljazz torchsong vocaljazz ,blues,0.621,0.465,-8.119,0.0376,0.942,0.0,0.158,0.734,110.645
2iRvnj638AaNON730B5yIs,blues at sunrise,albert king,5aygfDCEaX5KTZOxSCpT9o, blues bluesrock classicrock electricblues memphissoul soulblues traditionalblues ,blues,0.353,0.517,-10.262,0.0883,0.289,0.0486,0.844,0.557,174.537
3lFz2eu16HHq9RcyXhm887,blackhaven blues,haynes street mafia,11t4ZMT9ybrMJnMTfKcNo0, ,blues,0.982,0.202,-17.602,0.385,0.734,0.000217,0.101,0.431,120.05
46doXdUKeXeusJo0c4qxIB,bluesman,harry chapin,42q4Ivs7tAiCZ5C7eG5q4c, countryrock folk folkrock mellowgold singer-songwriter softrock traditionalfolk ,blues,0.568,0.322,-18.123,0.111,0.442,0.0,0.154,0.697,154.469
3LHbk7L7mFQj0Wiv4dB9lR,winter blues,joyner lucas,6C1ohJrd5VydigQtaGy5Wa, bostonhiphop hiphop poprap rap ,blues,0.643,0.766,-6.141,0.425,0.843,3.14e-06,0.228,0.54,131.001
28clONjZmul6FjfO6tZQDE,metal health (bang your head),quiet riot,1dLWg6m8RRhizsdqJbhyj3, albumrock classicrock glammetal hardrock metal rock ,metal,0.494,0.933,-5.977,0.0808,0.0434,0.00108,0.228,0.507,121.201
5BIMPccDwShpXq784RJlJp,enter sandman,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.579,0.824,-8.71,0.03,0.00206,0.00903,0.059,0.635,123.331
3UULkHdmLDqBDPmBYltoRE,metalingus,alter bridge,4DWX7u8BV0vZIQSpJQQDWU, alternativemetal numetal post-grunge rock ,metal,0.496,0.981,-3.268,0.108,9.33e-06,0.0,0.0958,0.163,109.905
10igKaIKsSB6ZnWxPxPvKO,nothing else matters,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.558,0.364,-11.258,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171
0LAcM6I7ijW4VVW0aytl1t,one (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.438,0.687,-9.15,0.0619,0.000668,0.0801,0.42,0.426,103.01
54bm2e3tk8cliUz3VSdCPZ,master of puppets (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.539,0.828,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25
51YZAJhOwIC5Gg3jMbAmhZ,for whom the bell tolls (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.512,0.86,-6.145,0.0703,0.00631,0.00528,0.0652,0.258,117.909
2lF8jQFhIjpmQa501sYXxR,the unforgiven,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.539,0.597,-9.581,0.0258,0.0108,0.00552,0.134,0.251,139.444
1Ug98CRiQYu7wiSym4uLY4,sad but true,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.632,0.845,-6.336,0.0333,0.000773,0.00152,0.0618,0.433,89.232
0H4fQFdmbkARxfqEUVAXPY,metallic taste,show me the body,5jh7sgXW2njALiIh0aPXjB, noisepunk ,metal,0.666,0.377,-6.432,0.0607,0.343,2.28e-06,0.0978,0.306,107.759
0dqGfCMAGyDgpUAgLNOjWd,fade to black (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.256,0.929,-6.667,0.113,0.00311,0.201,0.11,0.278,113.47
6ZT36tXEKY2vvTCuNK4fi1,metal crusher,toby fox,57DlMWmbVIf2ssJ8QBpBau, indiegamesoundtrack otacore ,metal,0.762,0.984,-9.523,0.101,0.00818,0.969,0.0705,0.963,115.974
